Agency,Measure,<=2.5,3,3.5,4,4.5,5,>5.0,SettlementMonth,AssetClassType,AssetClassSubType,Date,SettlementDateChart
FHLMC,4TH QUARTILE PRICE,0,0,0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
FHLMC,AVG. PRICE TOP 5 TRADES,0,0,0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
FHLMC,STANDARD DEVIATION,0,0,0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
FHLMC,VOLUME OF TRADES (000'S),0,0,0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
FHLMC,NUMBER OF TRADES,0,0,0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
GNMA,AVERAGE PRICE,0,100.3,102.1,103.1,103.7,104.3,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
GNMA,WEIGHTED AVG. PRICE,0,100.4,102.1,103.1,103.7,104.3,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,100.3,102,103.1,103.7,104.3,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
GNMA,2ND QUARTILE PRICE,0,100.3,102,103.1,103.7,104.3,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
GNMA,3RD QUARTILE PRICE,0,100.3,102,103.1,103.8,104.4,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
GNMA,4TH QUARTILE PRICE,0,100.4,102.1,103.1,103.8,104.4,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
GNMA,AVG. PRICE TOP 5 TRADES,0,100.4,102.3,103.1,103.8,104.3,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
GNMA,STANDARD DEVIATION,0,0,0.1,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
GNMA,VOLUME OF TRADES (000'S),0,746800,1437724,406050,91300,31500,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
GNMA,NUMBER OF TRADES,0,34,143,72,24,9,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,03/29/2019,Current Month + 3
FNMA/UMBS,AVERAGE PRICE,99.1,100.6,102.1,102.9,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FNMA/UMBS,WEIGHTED AVG. PRICE,99.1,100.6,102.1,102.9,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FNMA/UMBS,AVG. PRICE BOTTOM 5 TRADES,99,100.5,102.1,102.9,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FNMA/UMBS,2ND QUARTILE PRICE,99,100.6,102.1,102.9,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FNMA/UMBS,3RD QUARTILE PRICE,99.1,100.6,102.1,102.9,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FNMA/UMBS,4TH QUARTILE PRICE,99.1,100.6,102.2,102.9,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FNMA/UMBS,AVG. PRICE TOP 5 TRADES,99.3,100.8,102.2,103,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FNMA/UMBS,STANDARD DEVIATION,0.1,0.1,0.1,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FNMA/UMBS,VOLUME OF TRADES (000'S),527835,4214911,2856306.0,216124,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FNMA/UMBS,NUMBER OF TRADES,71,322,203.0,53,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FHLMC,AVERAGE PRICE,99.1,100.7,102.3,*,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FHLMC,WEIGHTED AVG. PRICE,99.1,100.7,102.3,*,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FHLMC,AVG. PRICE BOTTOM 5 TRADES,99.1,100.7,102.2,*,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FHLMC,2ND QUARTILE PRICE,99.1,*,102.2,*,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FHLMC,3RD QUARTILE PRICE,99.1,*,102.3,*,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FHLMC,4TH QUARTILE PRICE,99.2,*,102.3,*,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FHLMC,AVG. PRICE TOP 5 TRADES,99.2,100.7,102.3,*,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FHLMC,STANDARD DEVIATION,0.1,0.1,0.1,*,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FHLMC,VOLUME OF TRADES (000'S),19425,191352.5,24312.5,*,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FHLMC,NUMBER OF TRADES,9,7,10.0,*,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
GNMA,AVERAGE PRICE,0,0,0.0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
GNMA,WEIGHTED AVG. PRICE,0,0,0.0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,0,0.0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
GNMA,2ND QUARTILE PRICE,0,0,0.0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
GNMA,3RD QUARTILE PRICE,0,0,0.0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
GNMA,4TH QUARTILE PRICE,0,0,0.0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
GNMA,AVG. PRICE TOP 5 TRADES,0,0,0.0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
GNMA,STANDARD DEVIATION,0,0,0.0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
GNMA,VOLUME OF TRADES (000'S),0,0,0.0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
GNMA,NUMBER OF TRADES,0,0,0.0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month
FNMA/UMBS,AVERAGE PRICE,99,100.6,102.1,*,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FNMA/UMBS,WEIGHTED AVG. PRICE,99.1,100.6,102.1,*,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FNMA/UMBS,AVG. PRICE BOTTOM 5 TRADES,99,100.5,102.0,*,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FNMA/UMBS,2ND QUARTILE PRICE,99,100.5,102.0,*,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FNMA/UMBS,3RD QUARTILE PRICE,99,100.6,102.1,*,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FNMA/UMBS,4TH QUARTILE PRICE,99.2,100.6,102.1,*,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FNMA/UMBS,AVG. PRICE TOP 5 TRADES,99.1,100.7,102.2,*,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FNMA/UMBS,STANDARD DEVIATION,0.1,0.1,0.1,*,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FNMA/UMBS,VOLUME OF TRADES (000'S),271015,1629700,1601975.0,*,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FNMA/UMBS,NUMBER OF TRADES,14,60,46.0,*,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FHLMC,AVERAGE PRICE,*,*,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FHLMC,WEIGHTED AVG. PRICE,*,*,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FHLMC,AVG. PRICE BOTTOM 5 TRADES,*,*,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FHLMC,2ND QUARTILE PRICE,*,*,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FHLMC,3RD QUARTILE PRICE,*,*,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FHLMC,4TH QUARTILE PRICE,*,*,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FHLMC,AVG. PRICE TOP 5 TRADES,*,*,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FHLMC,STANDARD DEVIATION,*,*,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FHLMC,VOLUME OF TRADES (000'S),*,*,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FHLMC,NUMBER OF TRADES,*,*,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
GNMA,AVERAGE PRICE,0,0,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
GNMA,WEIGHTED AVG. PRICE,0,0,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,0,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
GNMA,2ND QUARTILE PRICE,0,0,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
GNMA,3RD QUARTILE PRICE,0,0,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
GNMA,4TH QUARTILE PRICE,0,0,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
GNMA,AVG. PRICE TOP 5 TRADES,0,0,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
GNMA,STANDARD DEVIATION,0,0,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
GNMA,VOLUME OF TRADES (000'S),0,0,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
GNMA,NUMBER OF TRADES,0,0,0.0,0,0,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 1
FNMA/UMBS,AVERAGE PRICE,*,100.5,102.0,*,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FNMA/UMBS,WEIGHTED AVG. PRICE,*,100.6,102.0,*,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FNMA/UMBS,AVG. PRICE BOTTOM 5 TRADES,*,100.4,101.9,*,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FNMA/UMBS,2ND QUARTILE PRICE,*,100.4,101.9,*,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FNMA/UMBS,3RD QUARTILE PRICE,*,100.5,102.0,*,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FNMA/UMBS,4TH QUARTILE PRICE,*,100.6,102.0,*,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FNMA/UMBS,AVG. PRICE TOP 5 TRADES,*,100.7,102.0,*,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FNMA/UMBS,STANDARD DEVIATION,*,0.1,0.0,*,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FNMA/UMBS,VOLUME OF TRADES (000'S),*,427350,383000.0,*,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FNMA/UMBS,NUMBER OF TRADES,*,49,15.0,*,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FHLMC,AVERAGE PRICE,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FHLMC,WEIGHTED AVG. PRICE,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FHLMC,AVG. PRICE BOTTOM 5 TRADES,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FHLMC,2ND QUARTILE PRICE,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FHLMC,3RD QUARTILE PRICE,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FHLMC,4TH QUARTILE PRICE,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FHLMC,AVG. PRICE TOP 5 TRADES,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FHLMC,STANDARD DEVIATION,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FHLMC,VOLUME OF TRADES (000'S),0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FHLMC,NUMBER OF TRADES,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
GNMA,AVERAGE PRICE,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
GNMA,WEIGHTED AVG. PRICE,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
GNMA,2ND QUARTILE PRICE,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
GNMA,3RD QUARTILE PRICE,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
GNMA,4TH QUARTILE PRICE,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
GNMA,AVG. PRICE TOP 5 TRADES,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
GNMA,STANDARD DEVIATION,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
GNMA,VOLUME OF TRADES (000'S),0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
GNMA,NUMBER OF TRADES,0,0,0.0,0,0,0,0,June,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 2
FNMA/UMBS,AVERAGE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FNMA/UMBS,WEIGHTED AVG. PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FNMA/UMBS,AVG. PRICE BOTTOM 5 TRADES,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FNMA/UMBS,2ND QUARTILE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FNMA/UMBS,3RD QUARTILE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FNMA/UMBS,4TH QUARTILE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FNMA/UMBS,AVG. PRICE TOP 5 TRADES,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FNMA/UMBS,STANDARD DEVIATION,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FNMA/UMBS,VOLUME OF TRADES (000'S),0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FNMA/UMBS,NUMBER OF TRADES,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FHLMC,AVERAGE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FHLMC,WEIGHTED AVG. PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FHLMC,AVG. PRICE BOTTOM 5 TRADES,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FHLMC,2ND QUARTILE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FHLMC,3RD QUARTILE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FHLMC,4TH QUARTILE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FHLMC,AVG. PRICE TOP 5 TRADES,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FHLMC,STANDARD DEVIATION,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FHLMC,VOLUME OF TRADES (000'S),0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FHLMC,NUMBER OF TRADES,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
GNMA,AVERAGE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
GNMA,WEIGHTED AVG. PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
GNMA,2ND QUARTILE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
GNMA,3RD QUARTILE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
GNMA,4TH QUARTILE PRICE,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
GNMA,AVG. PRICE TOP 5 TRADES,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
GNMA,STANDARD DEVIATION,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
GNMA,VOLUME OF TRADES (000'S),0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
GNMA,NUMBER OF TRADES,0,0,0.0,0,0,0,0,July,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,04/01/2019,Current Month + 3
FNMA/UMBS,AVERAGE PRICE,96.6,99.2,101.0,102.6,104,105.6,*,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,04/01/2019,Current Month
FNMA/UMBS,WEIGHTED AVG. PRICE,96.5,99.1,101.0,102.6,104,105.6,*,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,04/01/2019,Current Month
